Date/Time, Time Diff, Byte Counter, Byte Diff Counter, Packet Counter, Header Info, Packet Payload, 
2024-04-08 19:15:11.326300, 0:00:00.000062, 0, 0, 0, START PROGRAM WITH 10 HEADERS KNOWN, 
2024-04-08 19:15:11.327662, 0:00:00.001353, 0, 0, 0, SEEK_START, 
2024-04-08 19:15:14.304134, 0:00:02.976485, 8, 8, 1, MASTER_1, 
2024-04-08 19:15:14.528033, 0:00:00.223899, 16, 8, 2, SLAVE_1(*ERROR*), 
2024-04-08 19:15:14.528071, 0:00:00.000019, 16, 0, 3, MASTER_2, 
2024-04-08 19:15:14.927931, 0:00:00.399879, 205, 189, 4, SLAVE_2, 463230303330333032353100000000010107d1000000010000000000000000000000000000022600000000fe0c000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000005aa500000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000f00150000000000000000000000009911, 
2024-04-08 19:15:15.311717, 0:00:00.383798, 213, 8, 5, MASTER_1, 
2024-04-08 19:15:15.535820, 0:00:00.224093, 221, 8, 6, SLAVE_1(*ERROR*), 
2024-04-08 19:15:15.535865, 0:00:00.000025, 221, 0, 7, MASTER_2, 
2024-04-08 19:15:15.935685, 0:00:00.399840, 410, 189, 8, SLAVE_2, 463230303330333032353100000000010107d1000000010000000000000000000000000000021300000000fe0c00000000000000000000000000000000000000000004000000000000000000000000000000000000000000b400b400b900b400be00b9000000000000000000005aa500000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000f00150000000000000000000000004859, 
2024-04-08 19:15:16.335585, 0:00:00.399897, 418, 8, 9, MASTER_1, 
2024-04-08 19:15:16.543458, 0:00:00.207873, 426, 8, 10, SLAVE_1(*ERROR*), 
2024-04-08 19:15:16.543495, 0:00:00.000020, 426, 0, 11, MASTER_2, 
2024-04-08 19:15:16.959428, 0:00:00.415951, 615, 189, 12, SLAVE_2, 463230303330333032353100000000010107d100000001000000000000000000000000000001f300000000fe0c00000000000000000000000000000000000000000004000000000000000000000000000000000000000000b400b400b900b400be00b9000000000000000000005aa500000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000f0015000000000000000000000000cfba, 
2024-04-08 19:15:17.343260, 0:00:00.383832, 623, 8, 13, MASTER_1, 
2024-04-08 19:15:17.567055, 0:00:00.223794, 631, 8, 14, SLAVE_1(*ERROR*), 
2024-04-08 19:15:17.567092, 0:00:00.000019, 631, 0, 15, MASTER_2, 
2024-04-08 19:15:17.966307, 0:00:00.399234, 820, 189, 16, SLAVE_2, 463230303330333032353100000000010107d100000001000000000000000000000000000001d400000000fe0c00000000000000000000000000000000000000000004000000000000000000000000000000000000000000b400b400b900b400be00b9000000000000000000005aa500000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000f0015000000000000000000000000de52, 
2024-04-08 19:15:18.366952, 0:00:00.400670, 828, 8, 17, MASTER_1, 
2024-04-08 19:15:18.446637, 0:00:00.079656, 893, 65, 18, SLAVE_1, 3330333032353100000000010107d1800000000000000000000006001100000000000000000000000000000000000000000000000000008a76, 
2024-04-08 19:15:18.846643, 0:00:00.400010, 1082, 189, 19, MASTER_3, 463230303330333032353100000000010103e90000000101350000000100b4000000010001001400140041003e001400c0002f0046006e00c8000200960032003e015e01ae002d0096ff9c0041012c01ae004100c800000014ff88003400030190009600960046006400140023001e008c005a012c006e0000006402bc003202bc0032022600000006003201900000000000320258000000010000000000000002001e000300010000000a000c000f001100002ad7, 
2024-04-08 19:15:18.862824, 0:00:00.016180, 1090, 8, 20, SLAVE_3, 
