Date/Time, Time Diff, Byte Counter, Byte Diff Counter, Packet Counter, Header Info, 
2024-04-12 22:13:41.898647, 0:00:00.207602, 24186, 8, 342, SLAVE_1(*ERROR*), 
2024-04-12 22:13:41.898701, 0:00:00.000040, 24186, 0, 343, MASTER_2, 
2024-04-12 22:13:42.314681, 0:00:00.415991, 24375, 189, 344, SLAVE_2, 
2024-04-12 22:13:42.698060, 0:00:00.383381, 24383, 8, 345, MASTER_1, 
2024-04-12 22:13:42.922380, 0:00:00.224317, 24391, 8, 346, SLAVE_1(*ERROR*), 
2024-04-12 22:13:42.922411, 0:00:00.000018, 24391, 0, 347, MASTER_2, 
2024-04-12 22:13:43.321993, 0:00:00.399601, 24580, 189, 348, SLAVE_2, 
2024-04-12 22:13:43.721641, 0:00:00.399648, 24588, 8, 349, MASTER_1, 
2024-04-12 22:13:43.929326, 0:00:00.207680, 24596, 8, 350, SLAVE_1(*ERROR*), 
2024-04-12 22:13:43.929358, 0:00:00.000019, 24596, 0, 351, MASTER_2, 
2024-04-12 22:13:44.345317, 0:00:00.415973, 24785, 189, 352, SLAVE_2, 
2024-04-12 22:13:44.729038, 0:00:00.383723, 24793, 8, 353, MASTER_1, 
2024-04-12 22:13:44.952758, 0:00:00.223717, 24801, 8, 354, SLAVE_1(*ERROR*), 
2024-04-12 22:13:44.952789, 0:00:00.000018, 24801, 0, 355, MASTER_2, 
2024-04-12 22:13:45.352473, 0:00:00.399698, 24990, 189, 356, SLAVE_2, 
2024-04-12 22:13:45.751944, 0:00:00.399469, 24998, 8, 357, MASTER_1, 
2024-04-12 22:13:45.959958, 0:00:00.208015, 25006, 8, 358, SLAVE_1(*ERROR*), 
2024-04-12 22:13:45.959990, 0:00:00.000017, 25006, 0, 359, MASTER_2, 
2024-04-12 22:13:46.375520, 0:00:00.415546, 25195, 189, 360, SLAVE_2, 
2024-04-12 22:13:46.758886, 0:00:00.383365, 25203, 8, 361, MASTER_1, 
2024-04-12 22:13:46.982628, 0:00:00.223741, 25211, 8, 362, SLAVE_1(*ERROR*), 
2024-04-12 22:13:46.982662, 0:00:00.000022, 25211, 0, 363, MASTER_2, 
2024-04-12 22:13:47.382303, 0:00:00.399661, 25400, 189, 364, SLAVE_2, 
2024-04-12 22:13:47.782239, 0:00:00.399935, 25408, 8, 365, MASTER_1, 
2024-04-12 22:13:47.989172, 0:00:00.206940, 25416, 8, 366, SLAVE_1(*ERROR*), 
2024-04-12 22:13:47.989232, 0:00:00.000037, 25416, 0, 367, MASTER_2, 
2024-04-12 22:13:48.404848, 0:00:00.415625, 25605, 189, 368, SLAVE_2, 
2024-04-12 22:13:48.788895, 0:00:00.384048, 25613, 8, 369, MASTER_1, 
2024-04-12 22:13:49.012595, 0:00:00.223712, 25621, 8, 370, SLAVE_1(*ERROR*), 
2024-04-12 22:13:49.012637, 0:00:00.000015, 25621, 0, 371, MASTER_2, 
2024-04-12 22:13:49.412643, 0:00:00.400020, 25810, 189, 372, SLAVE_2, 
2024-04-12 22:13:49.812520, 0:00:00.399894, 25818, 8, 373, MASTER_1, 
2024-04-12 22:13:50.019805, 0:00:00.207303, 25826, 8, 374, SLAVE_1(*ERROR*), 
2024-04-12 22:13:50.019873, 0:00:00.000021, 25826, 0, 375, MASTER_2, 
2024-04-12 22:13:50.435708, 0:00:00.415849, 26015, 189, 376, SLAVE_2, 
2024-04-12 22:13:50.819601, 0:00:00.383893, 26023, 8, 377, MASTER_1, 
2024-04-12 22:13:51.042935, 0:00:00.223333, 26031, 8, 378, SLAVE_1(*ERROR*), 
2024-04-12 22:13:51.042967, 0:00:00.000018, 26031, 0, 379, MASTER_2, 
2024-04-12 22:13:51.442325, 0:00:00.399376, 26220, 189, 380, SLAVE_2, 
2024-04-12 22:13:51.842095, 0:00:00.399767, 26228, 8, 381, MASTER_1, 
2024-04-12 22:13:52.050346, 0:00:00.208250, 26236, 8, 382, SLAVE_1(*ERROR*), 
2024-04-12 22:13:52.050377, 0:00:00.000018, 26236, 0, 383, MASTER_2, 
2024-04-12 22:13:52.465210, 0:00:00.414869, 26425, 189, 384, SLAVE_2, 
2024-04-12 22:13:52.849733, 0:00:00.384499, 26433, 8, 385, MASTER_1, 
2024-04-12 22:13:53.072709, 0:00:00.222974, 26441, 8, 386, SLAVE_1(*ERROR*), 
2024-04-12 22:13:53.072737, 0:00:00.000017, 26441, 0, 387, MASTER_2, 
2024-04-12 22:13:53.473363, 0:00:00.400644, 26630, 189, 388, SLAVE_2, 
2024-04-12 22:13:53.872726, 0:00:00.399362, 26638, 8, 389, MASTER_1, 
2024-04-12 22:13:54.080658, 0:00:00.207933, 26646, 8, 390, SLAVE_1(*ERROR*), 
2024-04-12 22:13:54.080695, 0:00:00.000019, 26646, 0, 391, MASTER_2, 
2024-04-12 22:13:54.495619, 0:00:00.414959, 26835, 189, 392, SLAVE_2, 
